Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,UNH,XOM
2020-01-02,72.33389282226562,94.90049743652344,67.83250427246094,117.89921569824219,207.953857421875,151.82955932617188,5.963802814483643,28.68400001525879,261.7022399902344,52.9470329284668
2020-01-03,71.63064575195312,93.74849700927734,67.4776611328125,116.34335327148438,206.85348510742188,149.9390106201172,5.868346691131592,29.534000396728516,259.05377197265625,52.5213623046875
2020-01-06,72.201416015625,95.14399719238281,69.27622985839844,116.25084686279297,210.74928283691406,150.32656860351562,5.8929572105407715,30.1026668548584,260.8521728515625,52.924625396728516
2020-01-07,71.86184692382812,95.34300231933594,69.14240264892578,114.2745132446289,211.20530700683594,148.95590209960938,5.964300155639648,31.270666122436523,259.27752685546875,52.491493225097656
2020-01-08,73.01782989501953,94.59850311279297,69.63453674316406,115.16594696044922,213.34646606445312,151.32859802246094,5.975486755371094,32.80933380126953,264.7441711425781,51.69990921020508
2020-01-09,74.56881713867188,95.05249786376953,70.36555480957031,115.58645629882812,216.399658203125,153.21908569335938,6.041112899780273,32.089332580566406,263.24102783203125,52.095699310302734
2020-01-10,74.73736572265625,94.15799713134766,70.82001495361328,114.43431854248047,216.16177368164062,152.51014709472656,6.073429584503174,31.876667022705078,264.0552673339844,51.632686614990234
2020-01-13,76.33409118652344,94.56500244140625,71.36865234375,115.38462829589844,219.97824096679688,154.3439483642578,6.263846397399902,34.990665435791016,255.75225830078125,52.12556457519531
2020-01-14,75.30332946777344,93.47200012207031,70.90080261230469,116.73020935058594,217.15304565429688,153.25692749023438,6.147012233734131,35.861331939697266,257.8907165527344,51.67749786376953
2020-01-15,74.9806137084961,93.10099792480469,71.3275375366211,114.98094940185547,219.224853515625,154.24948120117188,6.104502201080322,34.56666564941406,265.200439453125,51.5953483581543
2020-01-16,75.91985321044922,93.89700317382812,71.87071990966797,115.42666625976562,219.83946228027344,157.0758056640625,6.188027858734131,34.232666015625,269.07452392578125,51.39371871948242
2020-01-17,76.7603530883789,93.23600006103516,73.32579040527344,116.22563171386719,220.2062530517578,157.95492553710938,6.1967267990112305,34.03333282470703,267.0435485839844,51.19955825805664
2020-01-21,76.24014282226562,94.5999984741211,73.46110534667969,115.08182525634766,219.5123291015625,157.3877410888672,6.163417339324951,36.47999954223633,268.88665771484375,50.46771240234375
2020-01-22,76.51231384277344,94.37300109863281,73.54139709472656,114.9472885131836,219.39337158203125,156.63153076171875,6.217360973358154,37.97066879272461,268.9403991699219,50.176456451416016
2020-01-23,76.88077545166016,94.22899627685547,73.58202362060547,114.82955169677734,217.8469696044922,157.59573364257812,6.285720348358154,38.14666748046875,267.92919921875,49.86280059814453
2020-01-24,76.65921783447266,93.08200073242188,72.66416931152344,111.97857666015625,216.04278564453125,156.00762939453125,6.226557731628418,37.654666900634766,261.97955322265625,49.52676010131836
2020-01-27,74.40502166748047,91.41699981689453,70.9572982788086,111.03667449951172,212.99951171875,153.39871215820312,5.971014022827148,37.201332092285156,254.17767333984375,48.34684371948242
2020-01-28,76.50990295410156,92.6624984741211,71.88756561279297,113.05506134033203,215.8941192626953,156.40467834472656,6.164163112640381,37.793331146240234,255.77023315429688,48.279624938964844
2020-01-29,78.11141204833984,92.9000015258789,72.19483947753906,112.8868637084961,221.28675842285156,158.84344482421875,6.103756427764893,38.732666015625,253.11297607421875,47.876373291015625
2020-01-30,77.99825286865234,93.53399658203125,72.07341766357422,114.28291320800781,207.7060089111328,163.3240509033203,6.110468864440918,42.72066879272461,251.39508056640625,48.384178161621094
2020-01-31,74.5398941040039,100.43599700927734,71.00933837890625,111.31420135498047,200.15234375,160.91363525390625,5.877295017242432,43.371334075927734,243.7632293701172,46.3902587890625
2020-02-03,74.33517456054688,100.20999908447266,73.47843933105469,112.16358947753906,202.41249084472656,164.83651733398438,5.974244117736816,52.0,245.16787719726562,45.35223388671875
2020-02-04,76.78926086425781,102.4834976196289,71.63528442382812,113.7782974243164,208.00343322753906,170.26239013671875,6.143280982971191,59.137332916259766,251.2698974609375,44.78468322753906
2020-02-05,77.4154281616211,101.99349975585938,71.66700744628906,115.71263122558594,208.28094482421875,170.05438232421875,6.233519077301025,48.97999954223633,264.592041015625,46.845802307128906
2020-02-06,78.3209457397461,102.5114974975586,73.14986419677734,115.72944641113281,209.01454162597656,173.58026123046875,6.32027530670166,49.930667877197266,261.6664123535156,46.21104049682617
2020-02-07,77.2563705444336,103.96399688720703,73.30549621582031,115.35941314697266,210.48162841796875,173.8260498046875,6.254151344299316,49.871334075927734,258.7675476074219,45.90485382080078
2020-02-10,77.62330627441406,106.69550323486328,74.76998901367188,115.8387680053711,211.20530700683594,178.37277221679688,6.537040710449219,51.41866683959961,256.80810546875,45.420047760009766
